Y (ang)	Ec (eV)	Ev (eV)	E (V/cm)	Ef (eV)	n (cm-3)	p (cm-3)	Nd - Na (cm-3)
 0.000000e+00	 1.20000000e+00	-2.76000000e+00	-6.63842191e+05	-0.00000000e+00	 1.5562e-02	 1.4038e-27	 1.0000e+15
 1.000000e+00	 1.19336158e+00	-2.76663842e+00	-6.63840245e+05	 0.00000000e+00	 2.0118e-02	 1.0859e-27	 1.0000e+15
 2.000000e+00	 1.18672318e+00	-2.77327682e+00	-6.63838299e+05	 0.00000000e+00	 2.6008e-02	 8.3994e-28	 1.0000e+15
 3.000000e+00	 1.18008479e+00	-2.77991521e+00	-6.63836354e+05	 0.00000000e+00	 3.3623e-02	 6.4973e-28	 1.0000e+15
 4.000000e+00	 1.17344643e+00	-2.78655357e+00	-6.63834408e+05	 0.00000000e+00	 4.3466e-02	 5.0259e-28	 1.0000e+15
 5.000000e+00	 1.16680809e+00	-2.79319191e+00	-6.63832462e+05	 0.00000000e+00	 5.6191e-02	 3.8877e-28	 1.0000e+15
 6.000000e+00	 1.16016976e+00	-2.79983024e+00	-6.63830516e+05	 0.00000000e+00	 7.2642e-02	 3.0073e-28	 1.0000e+15
 7.000000e+00	 1.15353146e+00	-2.80646854e+00	-6.63828571e+05	 0.00000000e+00	 9.3909e-02	 2.3262e-28	 1.0000e+15
 8.000000e+00	 1.14689317e+00	-2.81310683e+00	-6.63826625e+05	 0.00000000e+00	 1.2140e-01	 1.7994e-28	 1.0000e+15
 9.000000e+00	 1.14025490e+00	-2.81974510e+00	-6.63824679e+05	 0.00000000e+00	 1.5694e-01	 1.3919e-28	 1.0000e+15
 1.000000e+01	 1.13361666e+00	-2.82638334e+00	-6.63822733e+05	 0.00000000e+00	 2.0289e-01	 1.0767e-28	 1.0000e+15
 1.100000e+01	 1.12697843e+00	-2.83302157e+00	-6.63820788e+05	 0.00000000e+00	 2.6229e-01	 8.3288e-29	 1.0000e+15
 1.200000e+01	 1.12034022e+00	-2.83965978e+00	-6.63818842e+05	 0.00000000e+00	 3.3908e-01	 6.4427e-29	 1.0000e+15
 1.300000e+01	 1.11370203e+00	-2.84629797e+00	-6.63816896e+05	 0.00000000e+00	 4.3834e-01	 4.9837e-29	 1.0000e+15
 1.400000e+01	 1.10706386e+00	-2.85293614e+00	-6.63814951e+05	 0.00000000e+00	 5.6667e-01	 3.8551e-29	 1.0000e+15
 1.500000e+01	 1.10042571e+00	-2.85957429e+00	-6.63813005e+05	 0.00000000e+00	 7.3256e-01	 2.9821e-29	 1.0000e+15
 1.600000e+01	 1.09378758e+00	-2.86621242e+00	-6.63811059e+05	 0.00000000e+00	 9.4702e-01	 2.3067e-29	 1.0000e+15
 1.700000e+01	 1.08714947e+00	-2.87285053e+00	-6.63809113e+05	 0.00000000e+00	 1.2243e+00	 1.7844e-29	 1.0000e+15
 1.800000e+01	 1.08051138e+00	-2.87948862e+00	-6.63807168e+05	 0.00000000e+00	 1.5827e+00	 1.3803e-29	 1.0000e+15
 1.900000e+01	 1.07387331e+00	-2.88612669e+00	-6.63805222e+05	 0.00000000e+00	 2.0460e+00	 1.0677e-29	 1.0000e+15
 2.000000e+01	 1.06723526e+00	-2.89276474e+00	-6.63803276e+05	 0.00000000e+00	 2.6450e+00	 8.2593e-30	 1.0000e+15
 2.100000e+01	 1.06059723e+00	-2.89940277e+00	-6.63801331e+05	 0.00000000e+00	 3.4193e+00	 6.3889e-30	 1.0000e+15
 2.200000e+01	 1.05395921e+00	-2.90604079e+00	-6.63799385e+05	 0.00000000e+00	 4.4203e+00	 4.9421e-30	 1.0000e+15
 2.300000e+01	 1.04732122e+00	-2.91267878e+00	-6.63797439e+05	 0.00000000e+00	 5.7143e+00	 3.8230e-30	 1.0000e+15
 2.400000e+01	 1.04068324e+00	-2.91931676e+00	-6.63795493e+05	 0.00000000e+00	 7.3871e+00	 2.9572e-30	 1.0000e+15
 2.500000e+01	 1.03404529e+00	-2.92595471e+00	-6.63793548e+05	 0.00000000e+00	 9.5497e+00	 2.2876e-30	 1.0000e+15
 2.600000e+01	 1.02740735e+00	-2.93259265e+00	-6.63791602e+05	 0.00000000e+00	 1.2345e+01	 1.7695e-30	 1.0000e+15
 2.700000e+01	 1.02076944e+00	-2.93923056e+00	-6.63789656e+05	 0.00000000e+00	 1.5959e+01	 1.3688e-30	 1.0000e+15
 2.800000e+01	 1.01413154e+00	-2.94586846e+00	-6.63787711e+05	 0.00000000e+00	 2.0631e+01	 1.0589e-30	 1.0000e+15
 2.900000e+01	 1.00749366e+00	-2.95250634e+00	-6.63785765e+05	 0.00000000e+00	 2.6671e+01	 8.1908e-31	 1.0000e+15
 3.000000e+01	 1.00085581e+00	-2.95914419e+00	-6.63783819e+05	 0.00000000e+00	 3.4478e+01	 6.3360e-31	 1.0000e+15
 3.100000e+01	 9.94217968e-01	-2.96578203e+00	-6.63781873e+05	 0.00000000e+00	 4.4572e+01	 4.9012e-31	 1.0000e+15
 3.200000e+01	 9.87580150e-01	-2.97241985e+00	-6.63779928e+05	 0.00000000e+00	 5.7619e+01	 3.7913e-31	 1.0000e+15
 3.300000e+01	 9.80942350e-01	-2.97905765e+00	-6.63777982e+05	 0.00000000e+00	 7.4487e+01	 2.9328e-31	 1.0000e+15
 3.400000e+01	 9.74304571e-01	-2.98569543e+00	-6.63776036e+05	 0.00000000e+00	 9.6292e+01	 2.2687e-31	 1.0000e+15
 3.500000e+01	 9.67666810e-01	-2.99233319e+00	-6.63774091e+05	 0.00000000e+00	 1.2448e+02	 1.7549e-31	 1.0000e+15
 3.600000e+01	 9.61029069e-01	-2.99897093e+00	-6.63772145e+05	 0.00000000e+00	 1.6092e+02	 1.3575e-31	 1.0000e+15
 3.700000e+01	 9.54391348e-01	-3.00560865e+00	-6.63770199e+05	 0.00000000e+00	 2.0803e+02	 1.0501e-31	 1.0000e+15
 3.800000e+01	 9.47753646e-01	-3.01224635e+00	-6.63768253e+05	 0.00000000e+00	 2.6892e+02	 8.1234e-32	 1.0000e+15
 3.900000e+01	 9.41115963e-01	-3.01888404e+00	-6.63766308e+05	 0.00000000e+00	 3.4764e+02	 6.2839e-32	 1.0000e+15
 4.000000e+01	 9.34478300e-01	-3.02552170e+00	-6.63764362e+05	 0.00000000e+00	 4.4941e+02	 4.8609e-32	 1.0000e+15
 4.100000e+01	 9.27840657e-01	-3.03215934e+00	-6.63762416e+05	 0.00000000e+00	 5.8096e+02	 3.7602e-32	 1.0000e+15
 4.200000e+01	 9.21203033e-01	-3.03879697e+00	-6.63760470e+05	 0.00000000e+00	 7.5103e+02	 2.9087e-32	 1.0000e+15
 4.300000e+01	 9.14565428e-01	-3.04543457e+00	-6.63758525e+05	 0.00000000e+00	 9.7087e+02	 2.2501e-32	 1.0000e+15
 4.400000e+01	 9.07927843e-01	-3.05207216e+00	-6.63756579e+05	 0.00000000e+00	 1.2551e+03	 1.7406e-32	 1.0000e+15
 4.500000e+01	 9.01290277e-01	-3.05870972e+00	-6.63754633e+05	 0.00000000e+00	 1.6225e+03	 1.3464e-32	 1.0000e+15
 4.600000e+01	 8.94652730e-01	-3.06534727e+00	-6.63752688e+05	 0.00000000e+00	 2.0974e+03	 1.0416e-32	 1.0000e+15
 4.700000e+01	 8.88015204e-01	-3.07198480e+00	-6.63750742e+05	 0.00000000e+00	 2.7114e+03	 8.0570e-33	 1.0000e+15
 4.800000e+01	 8.81377696e-01	-3.07862230e+00	-6.63748796e+05	 0.00000000e+00	 3.5050e+03	 6.2326e-33	 1.0000e+15
 4.900000e+01	 8.74740208e-01	-3.08525979e+00	-6.63746850e+05	 0.00000000e+00	 4.5310e+03	 4.8213e-33	 1.0000e+15
 5.000000e+01	 8.68102740e-01	-3.09189726e+00	-6.63744905e+05	 0.00000000e+00	 5.8574e+03	 3.7296e-33	 1.0000e+15
 5.100000e+01	 8.61465291e-01	-3.09853471e+00	-6.63742959e+05	 0.00000000e+00	 7.5719e+03	 2.8851e-33	 1.0000e+15
 5.200000e+01	 8.54827861e-01	-3.10517214e+00	-6.63741013e+05	 0.00000000e+00	 9.7883e+03	 2.2318e-33	 1.0000e+15
 5.300000e+01	 8.48190451e-01	-3.11180955e+00	-6.63739068e+05	 0.00000000e+00	 1.2654e+04	 1.7264e-33	 1.0000e+15
 5.400000e+01	 8.41553060e-01	-3.11844694e+00	-6.63737122e+05	 0.00000000e+00	 1.6357e+04	 1.3355e-33	 1.0000e+15
 5.500000e+01	 8.34915689e-01	-3.12508431e+00	-6.63735176e+05	 0.00000000e+00	 2.1146e+04	 1.0331e-33	 1.0000e+15
 5.600000e+01	 8.28278337e-01	-3.13172166e+00	-6.63733230e+05	 0.00000000e+00	 2.7335e+04	 7.9917e-34	 1.0000e+15
 5.700000e+01	 8.21641005e-01	-3.13835900e+00	-6.63731285e+05	 0.00000000e+00	 3.5337e+04	 6.1821e-34	 1.0000e+15
 5.800000e+01	 8.15003692e-01	-3.14499631e+00	-6.63729339e+05	 0.00000000e+00	 4.5680e+04	 4.7823e-34	 1.0000e+15
 5.900000e+01	 8.08366399e-01	-3.15163360e+00	-6.63727393e+05	 0.00000000e+00	 5.9051e+04	 3.6994e-34	 1.0000e+15
 6.000000e+01	 8.01729125e-01	-3.15827088e+00	-6.63725448e+05	 0.00000000e+00	 7.6336e+04	 2.8618e-34	 1.0000e+15
 6.100000e+01	 7.95091870e-01	-3.16490813e+00	-6.63723502e+05	 0.00000000e+00	 9.8680e+04	 2.2138e-34	 1.0000e+15
 6.200000e+01	 7.88454635e-01	-3.17154536e+00	-6.63721556e+05	 0.00000000e+00	 1.2756e+05	 1.7125e-34	 1.0000e+15
 6.300000e+01	 7.81817420e-01	-3.17818258e+00	-6.63719610e+05	 0.00000000e+00	 1.6490e+05	 1.3247e-34	 1.0000e+15
 6.400000e+01	 7.75180224e-01	-3.18481978e+00	-6.63717665e+05	 0.00000000e+00	 2.1317e+05	 1.0248e-34	 1.0000e+15
 6.500000e+01	 7.68543047e-01	-3.19145695e+00	-6.63715719e+05	 0.00000000e+00	 2.7557e+05	 7.9274e-35	 1.0000e+15
 6.600000e+01	 7.61905890e-01	-3.19809411e+00	-6.63713773e+05	 0.00000000e+00	 3.5623e+05	 6.1324e-35	 1.0000e+15
 6.700000e+01	 7.55268752e-01	-3.20473125e+00	-6.63711828e+05	 0.00000000e+00	 4.6050e+05	 4.7439e-35	 1.0000e+15
 6.800000e+01	 7.48631634e-01	-3.21136837e+00	-6.63709882e+05	 0.00000000e+00	 5.9529e+05	 3.6697e-35	 1.0000e+15
 6.900000e+01	 7.41994535e-01	-3.21800547e+00	-6.63707936e+05	 0.00000000e+00	 7.6953e+05	 2.8388e-35	 1.0000e+15
 7.000000e+01	 7.35357456e-01	-3.22464254e+00	-6.63705990e+05	 0.00000000e+00	 9.9477e+05	 2.1960e-35	 1.0000e+15
 7.100000e+01	 7.28720396e-01	-3.23127960e+00	-6.63704045e+05	 0.00000000e+00	 1.2859e+06	 1.6988e-35	 1.0000e+15
 7.200000e+01	 7.22083355e-01	-3.23791664e+00	-6.63702099e+05	 0.00000000e+00	 1.6623e+06	 1.3141e-35	 1.0000e+15
 7.300000e+01	 7.15446334e-01	-3.24455367e+00	-6.63700153e+05	 0.00000000e+00	 2.1489e+06	 1.0166e-35	 1.0000e+15
 7.400000e+01	 7.08809333e-01	-3.25119067e+00	-6.63698208e+05	 0.00000000e+00	 2.7779e+06	 7.8641e-36	 1.0000e+15
 7.500000e+01	 7.02172351e-01	-3.25782765e+00	-6.63696262e+05	 0.00000000e+00	 3.5910e+06	 6.0835e-36	 1.0000e+15
 7.600000e+01	 6.95535388e-01	-3.26446461e+00	-6.63694316e+05	 0.00000000e+00	 4.6420e+06	 4.7060e-36	 1.0000e+15
 7.700000e+01	 6.88898445e-01	-3.27110156e+00	-6.63692370e+05	 0.00000000e+00	 6.0007e+06	 3.6405e-36	 1.0000e+15
 7.800000e+01	 6.82261521e-01	-3.27773848e+00	-6.63690425e+05	 0.00000000e+00	 7.7571e+06	 2.8162e-36	 1.0000e+15
 7.900000e+01	 6.75624617e-01	-3.28437538e+00	-6.63688479e+05	 0.00000000e+00	 1.0027e+07	 2.1786e-36	 1.0000e+15
 8.000000e+01	 6.68987732e-01	-3.29101227e+00	-6.63686533e+05	 0.00000000e+00	 1.2962e+07	 1.6853e-36	 1.0000e+15
 8.100000e+01	 6.62350867e-01	-3.29764913e+00	-6.63684587e+05	 0.00000000e+00	 1.6756e+07	 1.3037e-36	 1.0000e+15
 8.200000e+01	 6.55714021e-01	-3.30428598e+00	-6.63682642e+05	 0.00000000e+00	 2.1661e+07	 1.0085e-36	 1.0000e+15
 8.300000e+01	 6.49077195e-01	-3.31092281e+00	-6.63680696e+05	 0.00000000e+00	 2.8001e+07	 7.8017e-37	 1.0000e+15
 8.400000e+01	 6.42440388e-01	-3.31755961e+00	-6.63678750e+05	 0.00000000e+00	 3.6196e+07	 6.0353e-37	 1.0000e+15
 8.500000e+01	 6.35803600e-01	-3.32419640e+00	-6.63676805e+05	 0.00000000e+00	 4.6790e+07	 4.6688e-37	 1.0000e+15
 8.600000e+01	 6.29166832e-01	-3.33083317e+00	-6.63674859e+05	 0.00000000e+00	 6.0485e+07	 3.6117e-37	 1.0000e+15
 8.700000e+01	 6.22530083e-01	-3.33746992e+00	-6.63672913e+05	 0.00000000e+00	 7.8188e+07	 2.7940e-37	 1.0000e+15
 8.800000e+01	 6.15893354e-01	-3.34410665e+00	-6.63670967e+05	 0.00000000e+00	 1.0107e+08	 2.1614e-37	 1.0000e+15
 8.900000e+01	 6.09256645e-01	-3.35074336e+00	-6.63669022e+05	 0.00000000e+00	 1.3065e+08	 1.6720e-37	 1.0000e+15
 9.000000e+01	 6.02619954e-01	-3.35738005e+00	-6.63667076e+05	 0.00000000e+00	 1.6890e+08	 1.2934e-37	 1.0000e+15
 9.100000e+01	 5.95983284e-01	-3.36401672e+00	-6.63665130e+05	 0.00000000e+00	 2.1833e+08	 1.0006e-37	 1.0000e+15
 9.200000e+01	 5.89346632e-01	-3.37065337e+00	-6.63663185e+05	 0.00000000e+00	 2.8223e+08	 7.7404e-38	 1.0000e+15
 9.300000e+01	 5.82710001e-01	-3.37729000e+00	-6.63661239e+05	 0.00000000e+00	 3.6483e+08	 5.9879e-38	 1.0000e+15
 9.400000e+01	 5.76073388e-01	-3.38392661e+00	-6.63659293e+05	 0.00000000e+00	 4.7161e+08	 4.6321e-38	 1.0000e+15
 9.500000e+01	 5.69436795e-01	-3.39056320e+00	-6.63657347e+05	 0.00000000e+00	 6.0964e+08	 3.5834e-38	 1.0000e+15
 9.600000e+01	 5.62800222e-01	-3.39719978e+00	-6.63655402e+05	 0.00000000e+00	 7.8806e+08	 2.7721e-38	 1.0000e+15
 9.700000e+01	 5.56163668e-01	-3.40383633e+00	-6.63653456e+05	 0.00000000e+00	 1.0187e+09	 2.1444e-38	 1.0000e+15
 9.800000e+01	 5.49527133e-01	-3.41047287e+00	-6.63651510e+05	 0.00000000e+00	 1.3169e+09	 1.6589e-38	 1.0000e+15
 9.900000e+01	 5.42890618e-01	-3.41710938e+00	-6.63649565e+05	 0.00000000e+00	 1.7023e+09	 1.2833e-38	 1.0000e+15
 1.000000e+02	 5.36254122e-01	-3.42374588e+00	-6.63647619e+05	 0.00000000e+00	 2.2005e+09	 9.9277e-39	 1.0000e+15
 1.010000e+02	 5.29617646e-01	-3.43038235e+00	-6.63645673e+05	 0.00000000e+00	 2.8445e+09	 7.6800e-39	 1.0000e+15
 1.020000e+02	 5.22981189e-01	-3.43701881e+00	-6.63643727e+05	 0.00000000e+00	 3.6770e+09	 5.9412e-39	 1.0000e+15
 1.030000e+02	 5.16344752e-01	-3.44365525e+00	-6.63641782e+05	 0.00000000e+00	 4.7531e+09	 4.5960e-39	 1.0000e+15
 1.040000e+02	 5.09708334e-01	-3.45029167e+00	-6.63639836e+05	 0.00000000e+00	 6.1442e+09	 3.5555e-39	 1.0000e+15
 1.050000e+02	 5.03071936e-01	-3.45692806e+00	-6.63637890e+05	 0.00000000e+00	 7.9424e+09	 2.7505e-39	 1.0000e+15
 1.060000e+02	 4.96435557e-01	-3.46356444e+00	-6.63635945e+05	 0.00000000e+00	 1.0267e+10	 2.1278e-39	 1.0000e+15
 1.070000e+02	 4.89799198e-01	-3.47020080e+00	-6.63633999e+05	 0.00000000e+00	 1.3272e+10	 1.6460e-39	 1.0000e+15
 1.080000e+02	 4.83162858e-01	-3.47683714e+00	-6.63632053e+05	 0.00000000e+00	 1.7156e+10	 1.2734e-39	 1.0000e+15
 1.090000e+02	 4.76526537e-01	-3.48347346e+00	-6.63630108e+05	 0.00000000e+00	 2.2177e+10	 9.8507e-40	 1.0000e+15
 1.100000e+02	 4.69890236e-01	-3.49010976e+00	-6.63628162e+05	 0.00000000e+00	 2.8667e+10	 7.6205e-40	 1.0000e+15
 1.110000e+02	 4.63253954e-01	-3.49674605e+00	-6.63626216e+05	 0.00000000e+00	 3.7056e+10	 5.8952e-40	 1.0000e+15
 1.120000e+02	 4.56617692e-01	-3.50338231e+00	-6.63624271e+05	 0.00000000e+00	 4.7901e+10	 4.5605e-40	 1.0000e+15
 1.130000e+02	 4.49981450e-01	-3.51001855e+00	-6.63622325e+05	 0.00000000e+00	 6.1920e+10	 3.5280e-40	 1.0000e+15
 1.140000e+02	 4.43345226e-01	-3.51665477e+00	-6.63620379e+05	 0.00000000e+00	 8.0042e+10	 2.7293e-40	 1.0000e+15
 1.150000e+02	 4.36709023e-01	-3.52329098e+00	-6.63618434e+05	 0.00000000e+00	 1.0347e+11	 2.1114e-40	 1.0000e+15
 1.160000e+02	 4.30072838e-01	-3.52992716e+00	-6.63616488e+05	 0.00000000e+00	 1.3375e+11	 1.6333e-40	 1.0000e+15
 1.170000e+02	 4.23436673e-01	-3.53656333e+00	-6.63614543e+05	 0.00000000e+00	 1.7289e+11	 1.2636e-40	 1.0000e+15
 1.180000e+02	 4.16800528e-01	-3.54319947e+00	-6.63612598e+05	 0.00000000e+00	 2.2348e+11	 9.7749e-41	 1.0000e+15
 1.190000e+02	 4.10164402e-01	-3.54983560e+00	-6.63610653e+05	 0.00000000e+00	 2.8889e+11	 7.5619e-41	 1.0000e+15
 1.200000e+02	 4.03528295e-01	-3.55647170e+00	-6.63608708e+05	 0.00000000e+00	 3.7343e+11	 5.8499e-41	 1.0000e+15
 1.210000e+02	 3.96892208e-01	-3.56310779e+00	-6.63606763e+05	 0.00000000e+00	 4.8272e+11	 4.5255e-41	 1.0000e+15
 1.220000e+02	 3.90256141e-01	-3.56974386e+00	-6.63604818e+05	 0.00000000e+00	 6.2398e+11	 3.5010e-41	 1.0000e+15
 1.230000e+02	 3.83620092e-01	-3.57637991e+00	-6.63602874e+05	 0.00000000e+00	 8.0659e+11	 2.7084e-41	 1.0000e+15
 1.240000e+02	 3.76984064e-01	-3.58301594e+00	-6.63600931e+05	 0.00000000e+00	 1.0426e+12	 2.0952e-41	 1.0000e+15
 1.250000e+02	 3.70348054e-01	-3.58965195e+00	-6.63598987e+05	 0.00000000e+00	 1.3478e+12	 1.6209e-41	 1.0000e+15
 1.260000e+02	 3.63712065e-01	-3.59628794e+00	-6.63597045e+05	 0.00000000e+00	 1.7422e+12	 1.2539e-41	 1.0000e+15
 1.270000e+02	 3.57076094e-01	-3.60292391e+00	-6.63595104e+05	 0.00000000e+00	 2.2520e+12	 9.7003e-42	 1.0000e+15
 1.280000e+02	 3.50440143e-01	-3.60955986e+00	-6.63593164e+05	 0.00000000e+00	 2.9111e+12	 7.5043e-42	 1.0000e+15
 1.290000e+02	 3.43804211e-01	-3.61619579e+00	-6.63591225e+05	 0.00000000e+00	 3.7630e+12	 5.8054e-42	 1.0000e+15
 1.300000e+02	 3.37168299e-01	-3.62283170e+00	-6.63589289e+05	 0.00000000e+00	 4.8642e+12	 4.4911e-42	 1.0000e+15
 1.310000e+02	 3.30532406e-01	-3.62946759e+00	-6.63587356e+05	 0.00000000e+00	 6.2877e+12	 3.4743e-42	 1.0000e+15
 1.320000e+02	 3.23896533e-01	-3.63610347e+00	-6.63585426e+05	 0.00000000e+00	 8.1277e+12	 2.6878e-42	 1.0000e+15
 1.330000e+02	 3.17260678e-01	-3.64273932e+00	-6.63583500e+05	 0.00000000e+00	 1.0506e+13	 2.0793e-42	 1.0000e+15
 1.340000e+02	 3.10624843e-01	-3.64937516e+00	-6.63581581e+05	 0.00000000e+00	 1.3581e+13	 1.6086e-42	 1.0000e+15
 1.350000e+02	 3.03989028e-01	-3.65601097e+00	-6.63579670e+05	 0.00000000e+00	 1.7555e+13	 1.2444e-42	 1.0000e+15
 1.360000e+02	 2.97353231e-01	-3.66264677e+00	-6.63577768e+05	 0.00000000e+00	 2.2692e+13	 9.6269e-43	 1.0000e+15
