Optical Power Monitor 4.0.4100.700

Power Meter;PM100USB
Power Meter SN;P2008717
Sensor;S120VC
Sensor SN;17072805
Sensor Type;Photodiode
Wavelength;518 nm
Range;Auto

Start of Measurement;10/29/2024 19:52:46
Elapsed Time;00:02:04:999
Samples;36237

--Statistics--
Minimum [W];6,414E-08
Maximum [W];0,007128
Mean [W];0,00048687
Standard Deviation [W];0,0013986
Ratio;111131,899 : 1

--Graph Data--
Time (ms);Power (W)
99659,475;9,1586E-08
99662,103;8,43E-08
99664,803;7,2672E-08
99667,468;6,7047E-08
99670,229;7,2786E-08
99673,092;8,5961E-08
99675,858;9,185E-08
99678,507;8,5848E-08
99681,141;7,4333E-08
99683,817;6,6858E-08
99687,828;7,1502E-08
99690,787;8,9472E-08
99693,517;9,0869E-08
99696,135;8,1884E-08
99698,770;7,0181E-08
99701,424;6,7274E-08
99704,130;7,539E-08
99706,740;8,732E-08
99709,464;9,1322E-08
99712,143;8,4451E-08
99714,816;7,271E-08
99717,435;6,6821E-08
99720,140;7,2559E-08
99722,779;8,4262E-08
99725,470;9,1435E-08
99728,116;8,7244E-08
99730,769;7,6032E-08
99733,471;6,7085E-08
99736,096;6,9841E-08
99738,770;8,0864E-08
99741,410;9,1208E-08
99744,086;8,9396E-08
99746,778;7,8901E-08
99749,422;6,8067E-08
99752,059;6,8218E-08
99754,766;7,792E-08
99757,470;8,9359E-08
99760,056;9,068E-08
99762,791;8,1657E-08
99765,469;7,0105E-08
99768,051;6,7123E-08
99770,765;7,5353E-08
99773,469;8,6829E-08
99777,197;9,1397E-08
99780,054;7,8713E-08
99782,752;6,7953E-08
99792,570;6,8067E-08
99795,437;8,4338E-08
99798,049;7,2672E-08
99800,811;6,6632E-08
99803,770;7,388E-08
99806,510;8,581E-08
99809,094;9,1359E-08
99823,420;8,5734E-08
99826,575;9,1322E-08
99829,440;8,1619E-08
99832,097;7,0218E-08
99834,774;6,7047E-08
99837,493;7,5202E-08
99840,088;8,698E-08
99842,780;9,1359E-08
99845,514;8,4224E-08
99852,156;7,12E-08
99855,147;7,9128E-08
99857,725;9,0151E-08
99865,057;9,0076E-08
99867,776;6,6821E-08
99870,592;7,3767E-08
99873,412;8,6905E-08
99876,089;9,1246E-08
99878,775;8,4224E-08
99881,430;7,2559E-08
99884,099;6,6519E-08
99886,725;7,2295E-08
99889,426;8,3809E-08
99892,121;9,1284E-08
99894,757;8,7018E-08
99897,437;7,5957E-08
99900,079;6,667E-08
99902,771;6,9501E-08
99905,468;8,0449E-08
99908,054;9,0869E-08
99910,725;8,9208E-08
99913,697;7,7391E-08
99916,469;6,7349E-08
99919,096;6,8557E-08
99921,726;7,909E-08
99924,474;9,0227E-08
99927,060;9,0038E-08
99929,735;7,9996E-08
99932,471;6,8973E-08
99935,113;6,7387E-08
99937,697;7,6334E-08
99941,823;9,1171E-08
99944,749;8,7282E-08
99947,433;7,573E-08
99950,051;6,6708E-08
99952,758;6,9614E-08
99955,478;8,0298E-08
99958,054;9,068E-08
99960,735;8,9283E-08
99963,480;7,8713E-08
99966,098;6,7802E-08
99968,688;6,7802E-08
99971,472;7,7769E-08
99974,518;9,0038E-08
99977,464;8,9208E-08
99980,087;7,875E-08
99982,729;6,784E-08
99986,774;6,7765E-08
99989,378;8,362E-08
99992,088;9,1284E-08
100002,636;8,7056E-08
100005,374;8,0298E-08
100007,999;9,0755E-08
100010,685;8,9283E-08
100013,468;7,8713E-08
100016,088;6,784E-08
100018,736;6,7916E-08
100021,357;7,758E-08
100024,051;8,8981E-08
100026,699;9,0642E-08
100029,472;8,1506E-08
100032,927;6,8822E-08
100035,726;6,8557E-08
100038,357;7,9015E-08
100041,064;8,9963E-08
100043,682;9E-08
100046,395;8,0223E-08
100049,043;6,8708E-08
100051,682;6,7387E-08
100054,489;7,6296E-08
100057,476;8,8981E-08
100060,395;8,9887E-08
100062,998;8,0185E-08
100065,738;6,8822E-08
100068,431;6,7274E-08
100071,063;7,6296E-08
100073,738;8,8037E-08
100076,362;9,0944E-08
100079,898;8,279E-08
100082,737;6,7953E-08
100088,980;6,7765E-08
100091,963;9,1095E-08
100104,016;8,7056E-08
100106,779;8,6905E-08
100109,725;9,0944E-08
100112,316;8,2979E-08
100115,056;7,1162E-08
100117,778;6,6783E-08
100120,660;7,4824E-08
100123,362;8,6716E-08
100126,035;9,1246E-08
100128,726;8,4338E-08
100131,351;7,2559E-08
100134,036;6,6556E-08
100136,654;7,237E-08
100139,361;8,3658E-08
100142,019;9,1322E-08
100144,825;8,7358E-08
100147,698;7,4447E-08
100150,363;6,6481E-08
100153,051;7,0785E-08
100155,684;8,2035E-08
100158,316;9,1246E-08
100161,024;8,8453E-08
100163,641;7,7618E-08
100166,374;6,7312E-08
100169,105;6,852E-08
100172,050;8,0487E-08
100174,672;9,0869E-08
100177,322;8,9472E-08
100179,999;7,8901E-08
100182,697;6,8142E-08
100185,364;6,7916E-08
100188,040;7,7693E-08
100190,804;8,9057E-08
100193,693;9,0227E-08
100196,350;8,0374E-08
100198,999;6,9086E-08
100201,697;6,7538E-08
100205,015;7,6221E-08
100207,646;9,0151E-08
100210,321;9,0076E-08
100213,050;8,0411E-08
100215,683;6,8973E-08
100218,299;6,7425E-08
100221,650;7,909E-08
100224,359;9,0076E-08
100226,968;9,0265E-08
100229,687;8,0449E-08
100232,329;6,9199E-08
100235,953;6,7387E-08
100238,636;8,0638E-08
100241,313;9,0831E-08
100243,969;8,9585E-08
100246,737;7,9279E-08
100249,360;6,8029E-08
100252,017;6,7878E-08
100254,655;7,7769E-08
100257,322;8,9132E-08
100259,970;9,068E-08
100262,680;8,1921E-08
100265,360;7,0294E-08
100267,967;6,7123E-08
100270,681;7,4824E-08
100273,361;8,6867E-08
100275,993;9,1359E-08
100278,642;8,4489E-08
100281,305;7,2861E-08
100283,996;6,6821E-08
100286,664;7,2219E-08
100289,380;8,3545E-08
100291,993;9,1548E-08
100294,630;8,7584E-08
100297,352;7,6259E-08
100299,981;6,6896E-08
100302,642;6,9803E-08
100310,956;8,0298E-08
100314,467;7,7882E-08
100317,324;6,6896E-08
100319,992;7,2219E-08
100322,684;8,3734E-08
100325,304;9,1322E-08
100327,953;8,7509E-08
100330,669;7,6334E-08
100333,343;6,7085E-08
100335,991;6,9463E-08
100338,607;8,0487E-08
100341,279;9,0755E-08
100343,966;8,9472E-08
100346,691;7,9203E-08
100349,325;6,8293E-08
100352,004;6,8029E-08
100354,682;7,7618E-08
100357,289;8,9245E-08
100360,833;9,0831E-08
100363,686;7,7882E-08
100366,311;6,75E-08
100368,955;6,8746E-08
100371,600;7,9015E-08
100374,318;9,0265E-08
100377,526;9,0378E-08
100380,269;7,7769E-08
100383,006;6,7576E-08
100385,641;6,8708E-08
100388,268;7,9128E-08
100390,921;9,0114E-08
100393,611;9,0416E-08
100396,271;8,0562E-08
100399,010;6,9275E-08
100401,639;6,75E-08
100404,307;7,641E-08
100407,502;8,8E-08
100410,322;9,0265E-08
100418,697;8,0713E-08
100421,648;7,9166E-08
100426,643;9,0189E-08
100429,315;8,2072E-08
100431,992;7,0709E-08
100434,767;6,7047E-08
100437,602;7,6372E-08
100440,285;8,8113E-08
100442,953;9,1473E-08
100445,643;8,313E-08
100448,288;7,1804E-08
100451,801;6,6972E-08
100454,814;7,7618E-08
100457,601;9,034E-08
100460,399;9,0378E-08
100463,333;7,9354E-08
100466,903;6,8293E-08
100469,626;7,0898E-08
100472,296;8,1997E-08
100474,964;9,1284E-08
100477,600;8,9132E-08
100480,322;7,8071E-08
100482,953;6,7614E-08
100488,582;6,8822E-08
100491,280;9,0831E-08
100493,949;8,9925E-08
100496,609;7,9505E-08
100499,308;6,8406E-08
100502,997;6,8104E-08
100505,650;8,2148E-08
100508,268;9,1397E-08
100510,917;8,9019E-08
100513,931;7,6863E-08
100516,648;6,7236E-08
100519,287;6,9652E-08
100521,967;8,06E-08
100524,753;9,1208E-08
100527,600;8,8981E-08
100530,269;7,8222E-08
100532,910;6,7916E-08
100535,641;6,8859E-08
100538,246;7,9354E-08
100540,948;9,0302E-08
100543,602;9,068E-08
100546,279;8,0789E-08
100549,495;6,9652E-08
100552,240;6,8973E-08
100554,947;7,9166E-08
100557,562;9,0491E-08
100560,286;9,0604E-08
100562,952;8,0978E-08
100565,783;6,9501E-08
100568,560;6,8255E-08
100571,322;7,7656E-08
100573,956;8,917E-08
100576,556;9,1095E-08
100579,264;8,2337E-08
100581,952;7,0634E-08
100584,623;6,7085E-08
100587,336;7,5088E-08
100589,933;8,6829E-08
100592,580;9,1548E-08
100595,286;8,4866E-08
100597,929;7,3314E-08
100600,580;6,6708E-08
100603,232;7,2144E-08
100605,953;8,3469E-08
100608,558;9,1435E-08
100611,272;8,7395E-08
100613,976;7,6485E-08
100616,557;6,7009E-08
100619,232;6,9275E-08
100621,965;8,0147E-08
100624,593;9,068E-08
100627,228;8,9434E-08
100629,951;7,909E-08
100632,950;6,7236E-08
100635,581;6,8293E-08
100638,231;7,8562E-08
100640,948;8,9849E-08
100644,196;8,9472E-08
100646,910;7,758E-08
100649,598;6,7274E-08
100652,262;6,8293E-08
100654,953;7,8562E-08
100657,584;8,9585E-08
100660,265;9E-08
100662,994;8,0411E-08
100665,641;6,8897E-08
100668,225;6,7009E-08
100670,946;7,5768E-08
100673,585;8,7433E-08
100679,585;9,0755E-08
100682,270;6,8897E-08
100684,906;6,6896E-08
100687,564;7,5692E-08
100690,901;8,7433E-08
100693,595;8,9774E-08
100696,264;8,0185E-08
100698,943;6,901E-08
100701,562;6,6821E-08
100704,258;7,5692E-08
100706,877;8,7433E-08
100709,599;9,102E-08
100712,300;8,2941E-08
100714,889;7,1426E-08
100717,561;6,6519E-08
100720,248;7,3088E-08
100722,902;8,4753E-08
100725,661;9,1208E-08
100728,579;8,4526E-08
100731,248;7,2672E-08
100733,897;6,6519E-08
100736,557;7,1691E-08
100739,254;8,3016E-08
100741,909;9,102E-08
100744,594;8,7509E-08
100747,200;7,607E-08
100749,912;6,6708E-08
100752,595;6,901E-08
100755,235;7,9883E-08
100757,865;9,0416E-08
100760,570;8,9359E-08
100763,186;7,9317E-08
100765,914;6,8029E-08
100768,616;6,7727E-08
100771,286;7,7165E-08
100773,892;8,8679E-08
100776,580;9,0453E-08
100779,181;8,1997E-08
100781,976;7,0407E-08
100784,893;6,7123E-08
100787,518;7,573E-08
100790,221;8,766E-08
100794,022;9,1133E-08
100796,914;7,7844E-08
100799,555;6,7463E-08
100802,204;6,818E-08
100804,894;7,8713E-08
100807,550;8,9698E-08
100810,182;9,0265E-08
100813,061;8,0449E-08
100816,266;6,8218E-08
100818,884;6,8595E-08
100821,513;7,8675E-08
100827,951;8,9849E-08
100831,495;7,4711E-08
100834,223;6,6858E-08
100836,873;7,3465E-08
100839,600;8,4979E-08
100842,218;9,1284E-08
100844,896;8,6338E-08
100847,792;7,49E-08
100850,539;6,6556E-08
100853,195;7,1993E-08
100855,910;8,3356E-08
100858,512;9,1359E-08
100861,190;8,7735E-08
100863,870;7,6787E-08
100866,656;6,6934E-08
100869,540;7,0483E-08
100872,225;8,1733E-08
100874,854;9,1322E-08
100878,320;8,883E-08
100884,605;7,3427E-08
100904,238;7,5994E-08
100906,825;8,7886E-08
100910,401;9,1737E-08
100913,242;7,9807E-08
100915,870;6,8557E-08
100918,553;6,8331E-08
100921,193;7,7807E-08
100923,869;8,9208E-08
100926,525;9,1397E-08
100929,188;8,2752E-08
100931,831;7,0898E-08
100934,508;6,7425E-08
100937,188;7,5051E-08
100939,886;8,7056E-08
100942,521;9,1775E-08
100945,220;8,5432E-08
100947,918;7,3805E-08
100950,547;6,7198E-08
100953,228;7,2295E-08
100955,885;8,396E-08
100970,494;9,1963E-08
100984,363;8,7169E-08
100991,462;7,5277E-08
101001,180;8,9849E-08
101009,171;7,5655E-08
101012,156;8,4489E-08
101014,822;7,2786E-08
101017,474;6,7614E-08
101024,294;7,422E-08
101027,148;9,068E-08
101029,825;8,06E-08
101032,464;6,9237E-08
101043,368;6,8859E-08
101046,200;8,1997E-08
101048,829;7,0634E-08
101051,471;6,8406E-08
101054,138;7,7051E-08
101056,827;8,883E-08
101059,469;9,253E-08
101065,510;8,464E-08
101068,472;6,9048E-08
101071,238;7,8411E-08
101078,326;9,1246E-08
101081,167;7,4598E-08
101084,053;6,8142E-08
101089,315;7,4447E-08
101092,146;9,287E-08
101094,833;8,8E-08
101097,471;7,6296E-08
101100,193;6,8255E-08
101103,122;7,3125E-08
101105,785;8,464E-08
101108,457;9,287E-08
101111,279;8,951E-08
101118,701;7,6674E-08
101121,471;8,0223E-08
101124,146;9,151E-08
101126,842;9,1963E-08
101129,916;8,2752E-08
101132,791;6,9199E-08
101135,474;6,9954E-08
101138,142;8,0298E-08
101140,780;9,1624E-08
101143,495;9,2077E-08
101146,225;8,2752E-08
101149,146;7,0445E-08
101151,781;6,9501E-08
101154,468;7,8977E-08
101157,136;9,0453E-08
101159,783;9,287E-08
101162,470;8,4111E-08
101165,115;7,2559E-08
101167,782;6,8822E-08
101170,651;7,6485E-08
101173,487;8,9396E-08
101176,585;9,3285E-08
101179,478;8,2979E-08
101182,138;7,154E-08
101184,757;6,9426E-08
101187,471;7,7844E-08
101190,093;8,9623E-08
101193,237;9,3398E-08
101196,137;8,3167E-08
101198,762;7,1653E-08
101201,473;6,935E-08
101204,099;7,8146E-08
101206,778;8,9812E-08
101209,474;9,3662E-08
101212,170;8,5734E-08
101214,778;7,4371E-08
101217,431;6,9048E-08
101220,139;7,5541E-08
101222,801;8,7169E-08
101225,468;9,3927E-08
101228,093;8,8906E-08
101230,777;7,7618E-08
101233,466;6,9237E-08
101236,345;7,2635E-08
101239,128;8,5508E-08
101241,781;9,4002E-08
101244,469;9,0529E-08
101247,094;7,9279E-08
101249,821;6,9841E-08
101252,462;7,1766E-08
101255,116;8,2563E-08
101257,783;9,3247E-08
101260,423;9,2643E-08
101263,116;8,2223E-08
101265,819;7,12E-08
101268,419;7,0483E-08
101271,091;7,9996E-08
101273,819;9,1435E-08
101276,468;9,3813E-08
101279,142;8,5319E-08
101281,840;7,3465E-08
101284,469;6,9841E-08
101287,099;7,7505E-08
101289,788;8,9396E-08
101292,467;9,4266E-08
101295,142;8,8113E-08
101297,820;7,6485E-08
101300,463;6,9765E-08
101303,131;7,4673E-08
101305,782;8,6263E-08
101308,429;9,4455E-08
101311,091;9,1095E-08
101313,815;8,0072E-08
101316,507;7,0445E-08
101319,317;7,2295E-08
101322,133;8,4489E-08
101324,779;9,4568E-08
101327,447;9,219E-08
101330,245;8,1506E-08
101333,137;7,052E-08
101335,821;7,2521E-08
101338,414;8,3054E-08
101341,130;9,3964E-08
101343,780;9,3172E-08
101346,424;8,2941E-08
101349,139;7,1842E-08
101351,860;7,1313E-08
101354,453;8,06E-08
101357,105;9,1963E-08
101359,760;9,4455E-08
101362,448;8,5999E-08
101365,145;7,4258E-08
101367,781;7,0256E-08
101370,450;7,8109E-08
101373,053;8,9736E-08
101375,773;9,4908E-08
101378,409;8,8717E-08
101381,114;7,7127E-08
101391,792;7,0218E-08
101394,778;9,0227E-08
101397,423;7,8977E-08
101400,091;7,052E-08
101402,883;7,3729E-08
101405,771;8,6829E-08
101408,423;9,5021E-08
101411,188;9,1737E-08
101413,780;8,0562E-08
101416,802;7,0634E-08
101419,467;7,3843E-08
101422,092;8,4979E-08
101424,754;9,5021E-08
101427,423;9,2794E-08
101434,237;8,211E-08
101437,127;7,8297E-08
101439,791;9E-08
101442,467;9,5286E-08
101445,094;8,9132E-08
101448,053;7,7202E-08
101450,771;7,0634E-08
101453,464;7,6938E-08
101456,151;8,8528E-08
101458,753;9,5323E-08
101461,467;9,0642E-08
101469,708;7,9203E-08
101472,711;8,6905E-08
101475,465;9,5437E-08
101478,193;9,0453E-08
101481,090;7,7505E-08
101483,813;7,0558E-08
101488,217;7,69E-08
101491,096;9,4531E-08
101494,137;9,37E-08
101496,736;8,2337E-08
101499,429;7,1577E-08
101502,094;7,2257E-08
101504,780;8,2488E-08
101507,468;9,3738E-08
101510,093;9,4531E-08
101512,771;8,4942E-08
101515,428;7,3578E-08
101518,049;7,1275E-08
101520,770;7,9581E-08
101524,027;9,1435E-08
101526,768;9,4644E-08
101529,465;8,5017E-08
101532,424;7,2484E-08
101535,230;7,1842E-08
101538,056;8,2525E-08
101540,699;9,3738E-08
101543,418;9,4493E-08
101546,093;8,5319E-08
101548,732;7,3578E-08
101551,467;7,12E-08
101554,092;7,9694E-08
101556,928;9,1586E-08
101559,726;9,4946E-08
101562,467;8,6603E-08
101565,047;7,5013E-08
101567,724;7,0898E-08
101570,685;7,8524E-08
101573,398;9,1586E-08
101576,086;9,5361E-08
101578,687;8,7811E-08
101581,471;7,6334E-08
101584,056;7,0634E-08
101587,392;7,69E-08
101590,094;9,1699E-08
101592,739;9,5437E-08
101595,388;8,7886E-08
101598,093;7,6145E-08
101600,687;7,0973E-08
101603,474;7,6938E-08
101606,085;8,8679E-08
101608,725;9,5588E-08
101611,467;9,0869E-08
101614,092;7,9279E-08
101616,733;7,0936E-08
101619,543;7,4182E-08
101622,477;8,698E-08
101625,073;9,5474E-08
101627,687;9,2152E-08
101630,458;8,1091E-08
101633,514;7,1087E-08
101636,417;7,5541E-08
101639,086;8,6905E-08
101641,687;9,5512E-08
101644,495;9,2152E-08
101647,436;7,9468E-08
101650,087;7,086E-08
101652,735;7,3994E-08
101655,393;8,5432E-08
101658,092;9,5059E-08
101660,721;9,3323E-08
101663,396;8,2601E-08
101666,072;7,1804E-08
101668,705;7,2181E-08
101671,381;8,2488E-08
101674,026;9,3813E-08
101676,714;9,4682E-08
101679,382;8,5206E-08
101682,113;7,3654E-08
101684,680;7,1238E-08
101687,358;7,9619E-08
101690,034;9,151E-08
101692,726;9,5437E-08
101695,469;8,7886E-08
101698,066;7,5994E-08
101701,039;7,0973E-08
101703,877;7,826E-08
101706,714;9,1359E-08
101709,360;9,5361E-08
101712,619;8,6565E-08
101715,453;7,3729E-08
101718,021;7,1238E-08
101720,711;7,977E-08
101723,351;9,1322E-08
101726,070;9,5248E-08
101728,699;8,7849E-08
101731,384;7,6108E-08
101734,038;7,0369E-08
101736,807;7,6787E-08
101739,747;8,9925E-08
101742,361;9,5286E-08
101745,007;8,9132E-08
101747,687;7,7505E-08
101750,381;7,052E-08
101753,022;7,5126E-08
101755,729;8,664E-08
101758,354;9,5135E-08
101761,001;9,185E-08
101763,681;8,0676E-08
101766,359;7,0973E-08
101769,035;7,2521E-08
101771,739;8,3394E-08
101774,350;9,4115E-08
101780,584;9,37E-08
101783,424;7,0483E-08
101786,009;7,3616E-08
101788,692;8,4564E-08
101791,970;9,4531E-08
101794,678;9,0378E-08
101797,322;7,8826E-08
101801,553;7,0256E-08
101804,352;8,0298E-08
101807,055;9,1775E-08
101809,677;9,4304E-08
101812,360;8,5999E-08
101815,036;7,4107E-08
101817,644;6,9992E-08
101820,319;7,7467E-08
101823,007;8,9245E-08
101825,689;9,4606E-08
101828,363;8,8415E-08
101831,100;7,7014E-08
101833,690;6,969E-08
101836,322;7,4371E-08
101839,037;8,5697E-08
101841,838;9,4417E-08
101844,642;8,9698E-08
101848,126;7,8411E-08
101851,053;6,9916E-08
101853,682;7,7051E-08
101856,368;8,9057E-08
101859,000;9,4304E-08
101861,642;8,8302E-08
101864,311;7,6447E-08
101866,998;6,9728E-08
101869,659;7,4182E-08
101876,588;8,5546E-08
101879,352;8,4338E-08
101882,037;7,2748E-08
101884,655;7,0256E-08
101887,557;7,875E-08
101892,055;9,1548E-08
101895,042;8,8641E-08
101897,688;7,7089E-08
101900,362;7,0067E-08
101902,955;7,4749E-08
101905,678;8,6263E-08
101908,312;9,4757E-08
101910,952;9,1888E-08
101913,691;8,0751E-08
101916,350;7,0898E-08
101918,998;7,2521E-08
101921,693;8,362E-08
101924,349;9,4417E-08
101926,985;9,3927E-08
101929,684;8,3771E-08
101932,425;7,2786E-08
101935,352;7,2219E-08
101937,955;8,2563E-08
101940,636;9,3964E-08
101943,327;9,4833E-08
101946,130;8,5621E-08
101949,799;7,2974E-08
101952,620;7,4409E-08
101955,780;8,5319E-08
101958,651;9,6078E-08
101961,426;9,1473E-08
102041,356;7,826E-08
102125,620;9,2832E-08
102128,276;9,0265E-08
102131,095;7,8675E-08
102133,942;7,1426E-08
102136,669;7,7505E-08
102139,630;9,0642E-08
102142,296;9,6418E-08
102145,114;9,0378E-08
102147,925;7,7202E-08
102155,290;7,1464E-08
102158,444;9,6154E-08
102161,296;9,1963E-08
102163,952;8,06E-08
102166,635;7,1842E-08
102169,296;7,4711E-08
102171,950;8,5885E-08
102174,634;9,5852E-08
102177,268;9,4304E-08
102179,935;8,3658E-08
102182,633;7,2786E-08
102185,291;7,2974E-08
102187,945;8,3205E-08
102190,603;9,4606E-08
102193,254;9,5701E-08
102195,908;8,6489E-08
102198,617;7,5013E-08
102201,325;7,2068E-08
102203,946;8,0374E-08
102206,588;9,2341E-08
102209,270;9,6456E-08
102211,960;8,9132E-08
102214,564;7,7391E-08
102217,231;7,1993E-08
102219,936;7,7693E-08
102222,575;8,9283E-08
102225,244;9,6456E-08
102228,131;9,2265E-08
102230,969;7,8977E-08
102233,640;7,1842E-08
102236,386;7,641E-08
102239,264;8,9321E-08
102241,961;9,672E-08
102244,593;9,2265E-08
102247,230;8,0864E-08
102249,996;7,1917E-08
102252,956;7,641E-08
102255,594;8,7622E-08
102258,223;9,638E-08
102260,961;9,3398E-08
102268,211;8,2488E-08
102270,969;8,1846E-08
102273,598;9,3511E-08
102276,263;9,6305E-08
102278,950;8,8E-08
102281,598;7,6259E-08
102284,248;7,1917E-08
102287,009;7,9203E-08
102289,591;9,102E-08
102292,238;9,6758E-08
102294,974;9,0755E-08
102297,556;7,9241E-08
102300,266;7,1955E-08
102302,923;7,6334E-08
102305,706;8,7509E-08
102308,601;9,6833E-08
102311,556;9,0869E-08
102314,272;7,9128E-08
102316,909;7,2068E-08
102319,665;7,6372E-08
102322,562;8,9396E-08
102325,607;9,6758E-08
102328,224;9,102E-08
102330,909;7,9203E-08
102333,610;7,1955E-08
102336,263;7,6598E-08
102338,872;8,7849E-08
102341,629;9,6758E-08
102344,264;9,3889E-08
102346,881;8,2865E-08
102349,610;7,2521E-08
102352,223;7,4107E-08
102354,941;8,4866E-08
102363,242;9,5776E-08
102365,913;7,3201E-08
102368,548;7,339E-08
102371,268;8,3356E-08
102373,917;9,4833E-08
102376,549;9,5965E-08
102379,230;8,6791E-08
102381,910;7,5353E-08
102384,579;7,2408E-08
102387,224;8,0525E-08
102391,938;9,2341E-08
102394,597;9,2454E-08
102397,331;8,1129E-08
102400,317;7,1993E-08
102403,904;7,7731E-08
102406,554;9,2454E-08
102409,226;9,6682E-08
102411,914;8,9623E-08
102414,556;7,7693E-08
102417,239;7,203E-08
102419,913;7,792E-08
102422,594;8,9396E-08
102425,205;9,6645E-08
102427,872;9,2492E-08
102430,549;8,1091E-08
102435,078;7,2106E-08
102437,941;8,3356E-08
102440,556;9,4606E-08
102443,217;9,5927E-08
102445,924;8,6905E-08
102449,992;7,422E-08
102452,884;7,6145E-08
102455,549;8,7546E-08
102458,179;9,6682E-08
102460,935;9,3549E-08
102463,855;8,1091E-08
102467,058;7,2144E-08
102472,194;7,7656E-08
102474,910;9,6569E-08
102477,520;9,3851E-08
102480,243;8,2563E-08
102482,865;7,2521E-08
102488,013;7,4031E-08
102490,962;9,5625E-08
102493,636;9,5399E-08
102503,708;8,5395E-08
102506,621;9,2228E-08
102509,221;9,6682E-08
102511,904;8,9623E-08
102514,722;7,7731E-08
102517,570;7,2068E-08
102520,222;7,909E-08
102522,929;9,102E-08
102526,337;9,6645E-08
102529,265;8,6942E-08
102531,903;7,5315E-08
102534,553;7,2219E-08
102537,195;8,0487E-08
102539,910;9,2379E-08
102542,561;9,6682E-08
102545,178;8,951E-08
102547,830;7,792E-08
102550,495;7,1804E-08
102553,302;7,7656E-08
102556,305;9,0793E-08
102559,193;9,672E-08
102561,864;8,9434E-08
102564,505;7,7882E-08
102567,179;7,1879E-08
102569,904;7,7618E-08
102573,048;8,9208E-08
102575,859;9,6645E-08
102578,504;8,9585E-08
102581,229;7,7618E-08
102583,859;7,1842E-08
102586,509;7,7542E-08
102589,229;8,9132E-08
102591,832;9,6607E-08
102594,554;9,2492E-08
102597,181;8,1166E-08
102599,876;7,2068E-08
102602,516;7,4862E-08
102606,943;8,5923E-08
102609,862;9,5814E-08
102612,833;8,5508E-08
102615,550;7,4031E-08
102618,182;7,2635E-08
102620,987;8,1657E-08
102623,864;9,4568E-08
102626,510;9,5852E-08
102629,173;8,6867E-08
102631,824;7,5202E-08
102634,540;7,2068E-08
102637,186;8,0298E-08
102639,844;9,2228E-08
102642,465;9,6682E-08
102645,175;8,9434E-08
